"year","cntry","tvtot","happy","health","gndr"
2002,"NL",4,9,1,1
2002,"NL",7,7,3,2
2002,"NL",4,9,2,1
2002,"NL",7,7,2,1
2002,"NL",2,10,1,2
2002,"NL",7,8,1,2
2002,"NL",7,9,2,2
2002,"NL",2,8,4,2
2002,"NL",5,8,2,1
2002,"NL",3,8,2,1
2002,"NL",5,9,2,2
2002,"NL",0,9,2,2
2002,"NL",6,7,2,1
2002,"NL",6,8,2,2
2002,"NL",7,7,2,2
2002,"NL",6,7,3,1
2002,"NL",3,8,2,1
2002,"NL",2,8,1,1
2002,"NL",2,8,2,2
2002,"NL",7,8,1,1
2002,"NL",6,10,2,2
2002,"NL",7,8,3,2
2002,"NL",4,8,2,1
2002,"NL",6,8,2,2
2002,"NL",2,9,2,1
2002,"NL",7,9,2,2
2002,"NL",4,8,2,2
2002,"NL",7,8,3,2
2002,"NL",5,8,2,1
2002,"NL",5,10,3,2
2002,"NL",4,7,2,2
2002,"NL",2,5,3,2
2002,"NL",2,10,2,2
2002,"NL",2,9,2,1
2002,"NL",6,9,1,2
2002,"NL",3,8,2,2
2002,"NL",3,8,2,1
2002,"NL",5,9,1,1
2002,"NL",7,3,4,2
2002,"NL",5,8,1,2
2002,"NL",5,7,3,2
2002,"NL",1,3,2,1
2002,"NL",2,8,2,1
2002,"NL",5,4,4,2
2002,"NL",5,8,2,1
2002,"NL",5,10,2,2
2002,"NL",3,8,2,2
2002,"NL",6,9,2,2
2002,"NL",6,9,2,2
2002,"NL",6,8,2,1
2002,"NL",6,7,2,1
2002,"NL",7,9,2,2
2002,"NL",4,8,3,2
2002,"NL",6,6,3,1
2002,"NL",5,7,2,1
2002,"NL",6,8,2,2
2002,"NL",7,8,2,2
2002,"NL",4,8,2,2
2002,"NL",3,9,1,1
2002,"NL",3,8,2,2
2002,"NL",4,3,2,1
2002,"NL",6,8,2,1
2002,"NL",6,10,4,2
2002,"NL",6,8,4,2
2002,"NL",5,8,2,1
2002,"NL",5,5,3,2
2002,"NL",7,7,3,2
2002,"NL",7,7,2,2
2002,"NL",6,8,3,2
2002,"NL",6,8,2,2
2002,"NL",3,8,1,1
2002,"NL",7,5,3,1
2002,"NL",2,7,2,1
2002,"NL",4,7,2,1
2002,"NL",7,7,3,1
2002,"NL",7,6,3,2
2002,"NL",7,5,4,2
2002,"NL",6,7,3,2
2002,"NL",5,7,3,2
2002,"NL",5,8,1,1
2002,"NL",2,8,2,2
2002,"NL",7,6,4,2
2002,"NL",3,8,2,1
2002,"NL",7,8,2,2
2002,"NL",3,8,3,1
2002,"NL",5,8,1,2
2002,"NL",3,7,4,1
2002,"NL",4,10,2,1
2002,"NL",4,6,3,2
2002,"NL",4,9,1,2
2002,"NL",2,8,2,1
2002,"NL",4,8,2,1
2002,"NL",7,8,2,1
2002,"NL",6,8,3,2
2002,"NL",0,7,2,2
2002,"NL",7,8,3,2
2002,"NL",3,7,2,2
2002,"NL",6,9,3,1
2002,"NL",4,8,2,2
2002,"NL",6,7,2,1
2002,"NL",5,8,2,2
2002,"NL",6,8,2,2
2002,"NL",7,9,3,2
2002,"NL",7,9,3,1
2002,"NL",5,9,1,1
2002,"NL",7,9,3,1
2002,"NL",5,6,3,2
2002,"NL",7,9,2,2
2002,"NL",5,9,1,2
2002,"NL",6,7,2,1
2002,"NL",2,5,2,1
2002,"NL",7,5,3,2
2002,"NL",5,8,2,2
2002,"NL",3,9,2,2
2002,"NL",5,9,3,2
2002,"NL",7,8,1,2
2002,"NL",7,7,1,1
2002,"NL",1,8,1,2
2002,"NL",7,8,2,2
2002,"NL",4,7,3,2
2002,"NL",4,8,2,2
2002,"NL",4,8,2,2
2002,"NL",3,8,2,2
2002,"NL",3,8,3,2
2002,"NL",1,6,3,1
2002,"NL",7,7,2,1
2002,"NL",5,8,1,1
2002,"NL",6,1,3,2
2002,"NL",7,5,2,2
2002,"NL",1,9,2,1
2002,"NL",4,7,3,2
2002,"NL",2,7,2,2
2002,"NL",5,8,3,2
2002,"NL",1,7,1,2
2002,"NL",6,9,1,1
2002,"NL",4,8,2,2
2002,"NL",2,8,2,2
2002,"NL",2,8,2,2
2002,"NL",2,8,3,1
2002,"NL",4,8,1,2
2002,"NL",7,10,2,2
2002,"NL",4,9,2,2
2002,"NL",4,9,2,2
2002,"NL",5,8,2,2
2002,"NL",3,7,1,1
2002,"NL",5,7,1,2
2002,"NL",6,8,2,2
2002,"NL",7,8,2,2
2002,"NL",2,9,1,1
2002,"NL",2,5,4,2
2002,"NL",4,8,2,2
2002,"NL",5,8,3,2
2002,"NL",7,8,1,1
2002,"NL",5,8,2,1
2002,"NL",4,8,1,2
2002,"NL",7,10,3,2
2002,"NL",3,8,1,2
2002,"NL",7,6,4,1
2002,"NL",7,10,3,1
2002,"NL",7,10,2,2
2002,"NL",3,8,2,1
2002,"NL",4,9,2,2
2002,"NL",2,10,1,1
2002,"NL",1,10,1,1
2002,"NL",4,8,3,2
2002,"NL",4,8,2,2
2002,"NL",2,8,3,2
2002,"NL",7,7,2,1
2002,"NL",5,10,1,1
2002,"NL",5,8,3,2
2002,"NL",6,8,1,2
2002,"NL",7,7,2,2
2002,"NL",7,9,1,2
2002,"NL",7,9,3,2
2002,"NL",7,8,2,2
2002,"NL",7,9,3,2
2002,"NL",7,8,3,2
2002,"NL",3,8,3,1
2002,"NL",2,8,1,1
2002,"NL",6,7,3,2
2002,"NL",7,6,2,1
2002,"NL",7,10,3,2
2002,"NL",2,7,2,2
2002,"NL",7,8,2,2
2002,"NL",2,6,1,1
2002,"NL",3,8,2,1
2002,"NL",2,8,3,2
2002,"NL",5,8,1,1
2002,"NL",3,9,2,1
2002,"NL",7,8,2,1
2002,"NL",5,10,2,2
2002,"NL",7,8,2,2
2002,"NL",6,7,3,2
2002,"NL",3,9,1,2
2002,"NL",3,9,1,2
2002,"NL",4,8,3,2
2002,"NL",5,6,3,2
2002,"NL",6,9,1,2
2002,"NL",7,8,2,1
2002,"NL",3,8,2,1
2002,"NL",5,9,2,2
2002,"NL",2,8,3,2
2002,"NL",5,7,3,2
2002,"NL",4,8,3,1
2002,"NL",7,8,2,1
2002,"NL",3,8,2,1
2002,"NL",5,7,2,1
2002,"NL",4,8,2,1
2002,"NL",7,7,2,1
2002,"NL",7,8,2,1
2002,"NL",4,6,2,2
2002,"NL",5,7,2,2
2002,"NL",6,7,2,1
2002,"NL",7,8,4,1
2002,"NL",2,10,2,2
2002,"NL",6,8,2,2
2002,"NL",6,8,1,2
2002,"NL",6,9,2,2
2002,"NL",6,8,2,1
2002,"NL",4,8,2,2
2002,"NL",4,9,2,1
2002,"NL",5,5,4,1
2002,"NL",5,9,2,1
2002,"NL",6,10,1,2
2002,"NL",6,10,2,1
2002,"NL",2,7,2,1
2002,"NL",5,8,2,2
2002,"NL",3,7,2,2
2002,"NL",7,8,2,1
2002,"NL",4,9,2,2
2002,"NL",3,8,1,2
2002,"NL",3,8,3,1
2002,"NL",2,5,3,2
2002,"NL",4,7,2,2
2002,"NL",2,8,3,1
2002,"NL",6,8,1,1
2002,"NL",2,9,1,2
2002,"NL",7,9,1,2
2002,"NL",3,7,3,1
2002,"NL",4,7,2,1
2002,"NL",7,5,4,2
2002,"NL",3,8,2,1
2002,"NL",5,8,2,2
2002,"NL",3,7,1,1
2002,"NL",7,10,1,1
2002,"NL",5,8,2,1
2002,"NL",7,6,2,2
2002,"NL",4,8,2,1
2002,"NL",4,7,1,2
2002,"NL",7,9,2,1
2002,"NL",7,8,2,1
2002,"NL",6,9,2,2
2002,"NL",3,7,2,1
2002,"NL",4,9,1,1
2002,"NL",7,6,4,2
2002,"NL",5,8,2,1
2002,"NL",3,9,2,2
2002,"NL",6,7,3,2
2002,"NL",3,8,2,1
2002,"NL",5,8,2,2
2002,"NL",5,8,2,2
2002,"NL",4,4,3,2
2002,"NL",5,7,2,1
2002,"NL",5,7,1,2
2002,"NL",3,9,1,1
2002,"NL",3,3,2,1
2002,"NL",3,8,1,1
2002,"NL",7,8,2,1
2002,"NL",5,10,2,1
2002,"NL",5,9,3,1
2002,"NL",6,9,2,2
2002,"NL",5,9,2,2
2002,"NL",5,8,2,1
2002,"NL",4,5,2,1
2002,"NL",4,9,2,1
2002,"NL",2,6,3,1
2002,"NL",3,8,2,1
2002,"NL",5,9,2,2
2002,"NL",3,6,2,2
2002,"NL",7,8,1,2
2002,"NL",4,9,1,1
2002,"NL",4,7,1,1
2002,"NL",4,8,2,2
2002,"NL",7,9,2,2
2002,"NL",6,7,2,1
2002,"NL",2,5,2,1
2002,"NL",0,4,2,2
2002,"NL",6,5,3,1
2002,"NL",3,8,2,2
2002,"NL",3,6,4,2
2002,"NL",7,8,3,2
2002,"NL",4,6,5,1
2002,"NL",5,6,2,2
2002,"NL",6,8,2,1
2002,"NL",6,7,2,2
2002,"NL",4,9,1,1
2002,"NL",3,8,2,2
2002,"NL",7,5,3,1
2002,"NL",7,8,3,2
2002,"NL",5,7,2,2
2002,"NL",5,8,2,2
2002,"NL",2,8,1,1
2002,"NL",5,7,3,2
2002,"NL",4,9,1,2
2002,"NL",0,8,3,2
2002,"NL",4,8,3,2
2002,"NL",7,8,2,1
2002,"NL",2,8,2,2
2002,"NL",4,9,2,1
2002,"NL",3,8,3,2
2002,"NL",4,9,1,1
2002,"NL",7,3,4,1
2002,"NL",4,8,2,2
2002,"NL",6,8,2,2
2002,"NL",6,6,3,1
2002,"NL",6,7,2,1
2002,"NL",7,7,3,2
2002,"NL",5,10,1,2
2002,"NL",4,8,3,2
2002,"NL",3,7,4,2
2002,"NL",2,7,3,1
2002,"NL",2,3,3,1
2002,"NL",4,4,2,2
2002,"NL",4,8,2,2
2002,"NL",6,9,2,2
2002,"NL",4,6,2,1
2002,"NL",6,8,2,1
2002,"NL",2,9,1,1
2002,"NL",3,7,1,2
2002,"NL",7,3,3,2
2002,"NL",5,10,1,1
2002,"NL",5,0,4,2
2002,"NL",7,7,2,2
2002,"NL",2,6,2,1
2002,"NL",2,9,2,1
2002,"NL",5,10,2,2
2002,"NL",4,7,1,2
2002,"NL",7,10,2,2
2002,"NL",5,8,2,1
2002,"NL",6,10,2,1
2002,"NL",6,6,3,1
2002,"NL",2,8,1,1
2002,"NL",4,7,2,1
2002,"NL",3,7,2,2
2002,"NL",3,8,2,1
2002,"NL",3,9,3,1
2002,"NL",4,8,2,1
2002,"NL",3,8,4,2
2002,"NL",5,7,2,1
2002,"NL",1,8,2,1
2002,"NL",5,7,2,1
2002,"NL",2,8,2,2
2002,"NL",2,8,2,1
2002,"NL",6,6,3,1
2002,"NL",4,7,2,2
2002,"NL",7,8,3,1
2002,"NL",6,9,1,1
2002,"NL",4,8,1,2
2002,"NL",7,8,2,2
2002,"NL",2,10,1,2
2002,"NL",4,7,1,2
2002,"NL",3,6,1,1
2002,"NL",5,7,1,1
2002,"NL",1,8,1,2
2002,"NL",7,10,3,2
2002,"NL",2,8,2,1
2002,"NL",7,8,3,1
2002,"NL",3,5,2,1
2002,"NL",5,9,1,1
2002,"NL",4,8,3,2
2002,"NL",7,7,3,2
2002,"NL",4,8,2,1
2002,"NL",5,8,2,2
2002,"NL",6,10,1,1
2002,"NL",7,9,2,2
2002,"NL",7,6,2,2
2002,"NL",7,7,3,2
2002,"NL",4,8,2,2
2002,"NL",5,8,3,2
2002,"NL",6,9,2,1
2002,"NL",5,8,2,1
2002,"NL",6,7,2,1
2002,"NL",1,8,2,1
2002,"NL",3,9,3,2
2002,"NL",7,8,2,2
2002,"NL",7,8,3,2
2002,"NL",3,9,2,2
2002,"NL",5,7,3,2
2002,"NL",7,10,1,2
2002,"NL",7,9,2,1
2002,"NL",4,8,2,1
2002,"NL",5,8,2,1
2002,"NL",3,9,1,2
2002,"NL",0,10,1,2
2002,"NL",4,9,2,2
2002,"NL",6,7,1,1
2002,"NL",1,8,1,1
2002,"NL",3,8,2,1
2002,"NL",5,8,3,2
2002,"NL",7,9,3,1
2002,"NL",4,6,2,1
2002,"NL",2,10,1,1
2002,"NL",3,9,2,1
2002,"NL",7,8,2,1
2002,"NL",4,7,2,2
2002,"NL",6,6,3,1
2002,"NL",7,8,3,2
2002,"NL",3,8,1,2
2002,"NL",7,7,3,1
2002,"NL",7,7,3,2
2002,"NL",7,8,2,2
2002,"NL",5,7,2,1
2002,"NL",3,7,3,2
2002,"NL",3,8,2,2
2002,"NL",7,2,3,1
2002,"NL",3,8,2,1
2002,"NL",3,8,1,2
2002,"NL",6,7,2,2
2002,"NL",3,4,2,1
2002,"NL",2,8,1,2
2002,"NL",6,9,1,2
2002,"NL",4,9,3,2
2002,"NL",7,5,2,2
2002,"NL",5,8,2,2
2002,"NL",2,8,2,1
2002,"NL",3,9,2,2
2002,"NL",5,9,1,2
2002,"NL",1,9,1,1
2002,"NL",5,7,3,1
2002,"NL",1,9,2,1
2002,"NL",7,9,2,2
2002,"NL",2,7,2,1
2002,"NL",6,10,2,1
2002,"NL",5,8,2,2
2002,"NL",7,7,4,1
2002,"NL",6,7,2,2
2002,"NL",0,8,2,2
2002,"NL",4,7,3,2
2002,"NL",5,8,3,2
2002,"NL",5,8,2,1
2002,"NL",7,7,3,1
2002,"NL",5,8,2,2
2002,"NL",6,8,4,2
2002,"NL",4,10,1,1
2002,"NL",7,9,3,2
2002,"NL",7,8,3,2
2002,"NL",4,7,2,2
2002,"NL",7,8,3,2
2002,"NL",4,9,1,2
2002,"NL",0,7,1,2
2002,"NL",4,9,1,1
2002,"NL",7,9,1,1
2002,"NL",3,3,3,1
2002,"NL",1,8,1,2
2002,"NL",7,4,3,2
2002,"NL",7,9,2,2
2002,"NL",4,8,2,1
2002,"NL",5,9,3,2
2002,"NL",4,6,2,1
2002,"NL",2,8,2,2
2002,"NL",4,6,4,1
2002,"NL",6,8,2,2
2002,"NL",7,7,3,2
2002,"NL",7,8,1,2
2002,"NL",3,8,2,1
2002,"NL",2,9,1,2
2002,"NL",1,4,3,2
2002,"NL",7,6,2,2
2002,"NL",5,7,2,1
2002,"NL",2,9,1,1
2002,"NL",1,7,3,2
2002,"NL",2,9,2,1
2002,"NL",3,7,2,2
2002,"NL",7,4,3,2
2002,"NL",2,8,2,1
2002,"NL",4,8,1,2
2002,"NL",7,8,2,1
2002,"NL",7,9,3,2
2002,"NL",2,8,3,2
2002,"NL",3,9,2,2
2002,"NL",4,9,3,2
2002,"NL",6,8,3,2
2002,"NL",4,8,2,2
2002,"NL",5,2,4,2
2002,"NL",6,8,2,2
2002,"NL",7,8,2,1
2002,"NL",2,9,1,1
2002,"NL",5,8,2,2
2002,"NL",7,9,2,1
2002,"NL",7,8,3,1
2002,"NL",6,5,2,2
2002,"NL",6,8,2,1
2002,"NL",5,8,1,1
2002,"NL",7,6,2,2
2002,"NL",6,4,1,1
2002,"NL",5,6,3,2
2002,"NL",5,8,2,1
2002,"NL",2,9,2,1
2002,"NL",4,7,1,1
2002,"NL",7,10,2,2
2002,"NL",2,9,2,2
2002,"NL",5,7,2,1
2002,"NL",4,10,1,1
2002,"NL",0,9,2,2
2002,"NL",7,9,2,1
2002,"NL",7,9,1,1
2002,"NL",4,6,2,1
2002,"NL",2,8,1,1
2002,"NL",7,7,3,2
2002,"NL",6,10,2,2
2002,"NL",3,8,2,1
2002,"NL",4,7,2,2
2002,"NL",5,7,2,1
2002,"NL",4,8,2,1
2002,"NL",2,10,1,2
2002,"NL",5,8,1,1
2002,"NL",1,5,2,2
2002,"NL",6,3,3,1
2002,"NL",7,6,2,1
2002,"NL",4,8,2,2
2002,"NL",7,8,2,1
2002,"NL",7,8,3,1
2002,"NL",7,10,1,1
2002,"NL",5,8,2,2
2002,"NL",5,8,3,2
2002,"NL",6,7,2,2
2002,"NL",5,7,2,1
2002,"NL",3,8,1,2
2002,"NL",7,8,4,2
2002,"NL",7,9,2,2
2002,"NL",7,8,2,2
2002,"NL",4,8,2,2
2002,"NL",2,10,1,2
2002,"NL",7,8,2,2
2002,"NL",7,5,2,2
2002,"NL",6,9,2,2
2002,"NL",4,8,2,2
2002,"NL",2,8,1,1
2002,"NL",6,8,2,1
2002,"NL",3,9,2,2
2002,"NL",7,8,2,1
2002,"NL",6,8,1,1
2002,"NL",5,8,2,2
2002,"NL",7,9,2,1
2002,"NL",5,6,2,2
2002,"NL",7,8,3,2
2002,"NL",7,7,2,2
2002,"NL",7,8,2,2
2002,"NL",4,8,1,2
2002,"NL",6,7,2,2
2002,"NL",7,7,2,1
2002,"NL",5,10,2,1
2002,"NL",7,5,3,2
2002,"NL",6,8,1,2
2002,"NL",5,8,2,2
2002,"NL",6,8,2,1
2002,"NL",6,8,3,2
2002,"NL",5,8,2,1
2002,"NL",6,10,1,2
2002,"NL",7,9,2,2
2002,"NL",6,9,2,1
2002,"NL",3,8,1,1
2002,"NL",2,8,2,2
2002,"NL",4,9,2,2
2002,"NL",4,7,3,2
2002,"NL",2,1,4,2
2002,"NL",6,8,3,2
2002,"NL",6,7,2,2
2002,"NL",4,8,1,2
2002,"NL",5,8,2,2
2002,"NL",4,10,2,2
2002,"NL",6,8,3,1
2002,"NL",5,8,2,1
2002,"NL",2,8,3,2
2002,"NL",6,8,3,2
2002,"NL",2,8,2,1
2002,"NL",3,7,2,1
2002,"NL",6,8,2,1
2002,"NL",6,6,2,2
2002,"NL",6,9,2,2
2002,"NL",7,7,2,1
2002,"NL",7,9,3,1
2002,"NL",0,5,3,2
2002,"NL",1,6,4,2
2002,"NL",5,8,2,2
2002,"NL",5,6,4,2
2002,"NL",7,8,2,2
2002,"NL",3,8,2,1
2002,"NL",3,3,3,1
2002,"NL",6,8,2,2
2002,"NL",7,8,2,2
2002,"NL",5,8,2,2
2002,"NL",4,7,2,2
2002,"NL",4,7,2,1
2002,"NL",6,10,3,2
2002,"NL",2,7,2,2
2002,"NL",5,8,1,2
2002,"NL",7,7,2,2
2002,"NL",7,6,2,2
2002,"NL",7,8,1,2
2002,"NL",4,8,2,2
2002,"NL",7,8,1,1
2002,"NL",0,8,1,2
2002,"NL",7,6,2,2
2002,"NL",3,8,2,2
2002,"NL",3,6,3,2
2002,"NL",4,8,2,1
2002,"NL",5,8,1,2
2002,"NL",7,6,2,2
2002,"NL",6,7,2,2
2002,"NL",2,8,1,1
2002,"NL",4,7,2,2
2002,"NL",1,7,2,2
2002,"NL",7,9,2,2
2002,"NL",4,8,2,2
2002,"NL",6,10,3,1
2002,"NL",6,8,3,1
2002,"NL",1,10,1,1
2002,"NL",7,2,2,2
2002,"NL",4,8,3,2
2002,"NL",5,3,3,1
2002,"NL",6,9,2,2
2002,"NL",3,7,2,2
2002,"NL",4,7,2,1
2002,"NL",7,6,1,2
2002,"NL",7,9,2,2
2002,"NL",7,9,2,2
2002,"NL",7,7,3,1
2002,"NL",6,8,2,2
2002,"NL",6,5,2,2
2002,"NL",4,7,2,1
2002,"NL",1,8,1,1
2002,"NL",6,8,2,1
2002,"NL",7,9,3,2
2002,"NL",4,10,2,1
2002,"NL",1,7,2,1
2002,"NL",6,9,1,2
2002,"NL",3,9,2,1
2002,"NL",5,9,2,1
2002,"NL",2,8,1,2
2002,"NL",7,8,2,2
2002,"NL",5,9,2,2
2002,"NL",7,7,2,2
2002,"NL",7,5,3,2
2002,"NL",3,7,3,2
2002,"NL",5,9,2,1
2002,"NL",4,10,2,2
2002,"NL",6,8,1,1
2002,"NL",5,7,1,2
2002,"NL",4,6,2,2
2002,"NL",7,7,2,2
2002,"NL",3,7,2,2
2002,"NL",5,9,3,2
2002,"NL",6,5,4,2
2002,"NL",4,8,3,1
2002,"NL",4,8,2,2
2002,"NL",2,9,3,2
2002,"NL",6,8,2,1
2002,"NL",3,5,4,2
2002,"NL",0,8,2,2
2002,"NL",4,8,3,2
2002,"NL",4,3,4,2
2002,"NL",5,7,2,1
2002,"NL",3,6,1,1
2002,"NL",4,0,1,1
2002,"NL",3,9,1,2
2002,"NL",5,8,3,1
2002,"NL",4,8,2,2
2002,"NL",7,7,2,2
2002,"NL",4,7,3,1
2002,"NL",7,9,2,2
2002,"NL",3,9,2,2
2002,"NL",2,8,2,1
2002,"NL",4,8,2,2
2002,"NL",3,8,2,1
2002,"NL",3,7,2,2
2002,"NL",3,8,2,2
2002,"NL",5,8,2,2
2002,"NL",5,9,2,1
2002,"NL",7,7,3,2
2002,"NL",6,8,3,1
2002,"NL",4,8,2,1
2002,"NL",3,9,2,1
2002,"NL",3,8,2,1
2002,"NL",2,7,2,1
2002,"NL",4,5,3,2
2002,"NL",4,8,1,1
2002,"NL",3,8,2,1
2002,"NL",7,10,3,1
2002,"NL",7,9,1,2
2002,"NL",7,4,2,2
2002,"NL",7,8,3,1
2002,"NL",6,8,3,2
2002,"NL",7,6,2,2
2002,"NL",5,6,3,2
2002,"NL",1,7,2,2
2002,"NL",5,10,1,2
2002,"NL",3,9,1,2
2002,"NL",4,8,2,1
2002,"NL",4,5,2,1
2002,"NL",1,7,3,2
2002,"NL",3,9,1,2
2002,"NL",4,7,2,2
2002,"NL",4,7,2,2
2002,"NL",2,8,2,2
2002,"NL",4,7,2,2
2002,"NL",4,8,2,2
2002,"NL",5,8,1,1
2002,"NL",5,8,2,1
2002,"NL",3,9,3,2
2002,"NL",2,8,2,1
2002,"NL",2,4,3,2
2002,"NL",3,8,1,2
2002,"NL",3,7,2,1
2002,"NL",7,10,2,1
2002,"NL",5,7,2,1
2002,"NL",6,8,1,1
2002,"NL",3,9,3,2
2002,"NL",7,4,4,2
2002,"NL",5,3,3,1
2002,"NL",2,8,2,1
2002,"NL",5,8,3,2
2002,"NL",6,10,3,1
2002,"NL",7,6,1,2
2002,"NL",7,6,3,2
2002,"NL",5,6,2,2
2002,"NL",7,8,3,2
2002,"NL",7,7,3,2
2002,"NL",2,8,1,1
2002,"NL",5,9,3,1
2002,"NL",0,9,2,2
2002,"NL",4,4,1,2
2002,"NL",3,8,1,1
2002,"NL",3,10,2,2
2002,"NL",7,7,2,1
2002,"NL",4,7,2,2
2002,"NL",7,8,2,1
2002,"NL",2,10,1,2
2002,"NL",4,8,1,1
2002,"NL",5,9,1,1
2002,"NL",5,9,2,1
2002,"NL",4,9,2,2
2002,"NL",7,8,3,1
2002,"NL",6,8,2,1
2002,"NL",7,9,1,1
2002,"NL",7,8,2,1
2002,"NL",3,8,2,1
2002,"NL",0,7,2,2
2002,"NL",4,6,2,1
2002,"NL",0,8,1,1
2002,"NL",0,9,1,1
2002,"NL",2,9,2,2
2002,"NL",3,8,1,2
2002,"NL",5,5,2,2
2002,"NL",4,7,3,2
2002,"NL",4,10,2,2
2002,"NL",3,8,2,1
2002,"NL",2,6,2,2
2002,"NL",0,9,2,2
2002,"NL",7,8,3,1
2002,"NL",2,9,1,2
2002,"NL",4,8,2,2
2002,"NL",1,8,1,2
2002,"NL",4,9,3,1
2002,"NL",4,7,3,2
2002,"NL",3,8,1,1
2002,"NL",1,8,1,2
2002,"NL",1,8,3,1
2002,"NL",6,8,3,2
2002,"NL",4,5,2,2
2002,"NL",2,9,2,1
2002,"NL",5,9,3,1
2002,"NL",3,8,1,1
2002,"NL",7,9,3,1
2002,"NL",5,10,2,2
2002,"NL",1,7,1,2
2002,"NL",2,8,2,1
2002,"NL",5,7,2,2
2002,"NL",4,7,2,2
2002,"NL",2,8,1,1
2002,"NL",3,9,2,2
2002,"NL",5,7,2,1
2002,"NL",4,7,2,2
2002,"NL",6,8,3,1
2002,"NL",3,8,1,1
2002,"NL",2,7,3,1
2002,"NL",2,8,1,1
2002,"NL",2,8,1,2
2002,"NL",6,9,2,2
2002,"NL",3,7,2,2
2002,"NL",7,8,3,1
2002,"NL",6,10,2,1
2002,"NL",4,7,2,1
2002,"NL",4,8,2,1
2002,"NL",6,8,3,2
2002,"NL",1,8,1,1
2002,"NL",2,8,2,1
2002,"NL",3,7,2,1
2002,"NL",6,7,2,2
2002,"NL",4,8,1,2
2002,"NL",2,4,2,2
2002,"NL",3,8,3,2
2002,"NL",6,8,2,1
2002,"NL",2,10,1,1
2002,"NL",4,10,3,2
2002,"NL",7,7,1,2
2002,"NL",4,9,2,1
2002,"NL",2,9,3,2
2002,"NL",7,10,1,2
2002,"NL",1,8,2,2
2002,"NL",3,5,1,2
2002,"NL",6,7,3,1
2002,"NL",7,7,4,1
2002,"NL",7,6,3,2
2002,"NL",2,9,1,1
2002,"NL",4,10,2,2
2002,"NL",7,10,1,2
2002,"NL",3,7,1,2
2002,"NL",7,6,2,2
2002,"NL",6,9,1,1
2002,"NL",7,7,2,2
2002,"NL",5,7,2,1
2002,"NL",5,8,1,1
2002,"NL",7,10,4,1
2002,"NL",0,7,3,2
2002,"NL",4,6,2,1
2002,"NL",7,7,3,2
2002,"NL",5,10,1,1
2002,"NL",4,8,3,1
2002,"NL",4,7,1,1
2002,"NL",2,7,2,2
2002,"NL",2,8,1,1
2002,"NL",7,7,2,1
2002,"NL",7,10,2,1
2002,"NL",3,8,2,1
2002,"NL",4,9,1,2
2002,"NL",3,7,2,2
2002,"NL",6,8,2,1
2002,"NL",4,10,3,2
2002,"NL",3,7,2,1
2002,"NL",7,8,3,2
2002,"NL",3,8,2,1
2002,"NL",3,8,2,1
2002,"NL",3,9,1,1
2002,"NL",0,6,2,1
2002,"NL",2,10,2,2
2002,"NL",7,7,3,1
2002,"NL",5,7,2,1
2002,"NL",5,6,3,1
2002,"NL",7,7,3,2
2002,"NL",1,8,2,1
2002,"NL",4,5,2,2
2002,"NL",7,6,3,1
2002,"NL",7,8,1,1
2002,"NL",7,9,2,2
2002,"NL",7,10,3,2
2002,"NL",5,7,1,2
2002,"NL",3,9,2,2
2002,"NL",7,8,2,2
2002,"NL",6,4,3,1
2002,"NL",3,7,2,2
2002,"NL",7,7,3,2
2002,"NL",2,8,1,2
2002,"NL",7,9,3,1
2002,"NL",5,8,3,1
2002,"NL",5,8,1,2
2002,"NL",7,10,1,2
2002,"NL",4,8,2,1
2002,"NL",6,8,2,1
2002,"NL",5,7,2,2
2002,"NL",0,8,2,1
2002,"NL",6,7,2,1
2002,"NL",7,9,3,2
2002,"NL",3,8,1,2
2002,"NL",4,8,2,1
2002,"NL",4,10,2,1
2002,"NL",0,8,2,2
2002,"NL",7,7,4,2
2002,"NL",3,7,2,1
2002,"NL",5,9,1,2
2002,"NL",6,8,2,2
2002,"NL",3,8,2,2
2002,"NL",7,8,1,2
2002,"NL",6,7,3,2
2002,"NL",2,9,2,2
2002,"NL",2,9,1,2
2002,"NL",3,8,1,2
2002,"NL",7,8,3,2
2002,"NL",4,7,2,2
2002,"NL",5,7,3,2
2002,"NL",4,10,2,2
2002,"NL",4,10,2,2
2002,"NL",4,8,3,2
2002,"NL",2,6,4,2
2002,"NL",3,9,3,1
2002,"NL",7,8,3,2
2002,"NL",2,8,1,2
2002,"NL",4,10,2,2
2002,"NL",6,2,5,1
2002,"NL",6,7,2,2
2002,"NL",4,7,2,2
2002,"NL",7,7,2,1
2002,"NL",0,8,3,1
2002,"NL",3,6,2,1
2002,"NL",6,7,1,2
2002,"NL",3,8,3,2
2002,"NL",7,8,1,2
2002,"NL",6,10,2,2
2002,"NL",1,9,1,2
2002,"NL",4,10,2,2
2002,"NL",4,8,1,2
2002,"NL",7,10,1,2
2002,"NL",7,5,2,2
2002,"NL",3,8,2,2
2002,"NL",3,8,2,1
2002,"NL",2,8,1,2
2002,"NL",2,8,1,1
2002,"NL",6,8,3,1
2002,"NL",7,8,2,2
2002,"NL",4,7,3,1
2002,"NL",6,8,3,2
2002,"NL",2,10,1,1
2002,"NL",5,9,4,1
2002,"NL",0,10,2,2
2002,"NL",0,8,1,2
2002,"NL",7,7,3,1
2002,"NL",4,7,2,1
2002,"NL",6,8,2,2
2002,"NL",7,8,2,2
2002,"NL",6,10,3,2
2002,"NL",7,7,3,2
